DateKey,FullDate,Year,Quarter,Month,Day,DayOfWeek
20170417,2017-04-17,2017,2,4,17,Monday
20101115,2010-11-15,2010,4,11,15,Monday
20091023,2009-10-23,2009,4,10,23,Friday
20101107,2010-11-07,2010,4,11,7,Sunday
20100612,2010-06-12,2010,2,6,12,Saturday
20110828,2011-08-28,2011,3,8,28,Sunday
20101101,2010-11-01,2010,4,11,1,Monday
20110705,2011-07-05,2011,3,7,5,Tuesday
20101206,2010-12-06,2010,4,12,6,Monday
20110821,2011-08-21,2011,3,8,21,Sunday
20100911,2010-09-11,2010,3,9,11,Saturday
20111029,2011-10-29,2011,4,10,29,Saturday
20111119,2011-11-19,2011,4,11,19,Saturday
20110719,2011-07-19,2011,3,7,19,Tuesday
20110902,2011-09-02,2011,3,9,2,Friday
20110718,2011-07-18,2011,3,7,18,Monday
20110709,2011-07-09,2011,3,7,9,Saturday
20110730,2011-07-30,2011,3,7,30,Saturday
20110521,2011-05-21,2011,2,5,21,Saturday
20120212,2012-02-12,2012,1,2,12,Sunday
20110618,2011-06-18,2011,2,6,18,Saturday
20111105,2011-11-05,2011,4,11,5,Saturday
20110619,2011-06-19,2011,2,6,19,Sunday
20111106,2011-11-06,2011,4,11,6,Sunday
20110712,2011-07-12,2011,3,7,12,Tuesday
20110908,2011-09-08,2011,3,9,8,Thursday
20110708,2011-07-08,2011,3,7,8,Friday
20110911,2011-09-11,2011,3,9,11,Sunday
20170310,2017-03-10,2017,1,3,10,Friday
20110924,2011-09-24,2011,3,9,24,Saturday
20120824,2012-08-24,2012,3,8,24,Friday
20120901,2012-09-01,2012,3,9,1,Saturday
20110904,2011-09-04,2011,3,9,4,Sunday
20110707,2011-07-07,2011,3,7,7,Thursday
20111203,2011-12-03,2011,4,12,3,Saturday
20111008,2011-10-08,2011,4,10,8,Saturday
20120218,2012-02-18,2012,1,2,18,Saturday
20110413,2011-04-13,2011,2,4,13,Wednesday
20111231,2011-12-31,2011,4,12,31,Saturday
20111228,2011-12-28,2011,4,12,28,Wednesday
20131116,2013-11-16,2013,4,11,16,Saturday
20110826,2011-08-26,2011,3,8,26,Friday
20120603,2012-06-03,2012,2,6,3,Sunday
20120409,2012-04-09,2012,2,4,9,Monday
20120922,2012-09-22,2012,3,9,22,Saturday
20120505,2012-05-05,2012,2,5,5,Saturday
20120429,2012-04-29,2012,2,4,29,Sunday
20120604,2012-06-04,2012,2,6,4,Monday
20120610,2012-06-10,2012,2,6,10,Sunday
20120415,2012-04-15,2012,2,4,15,Sunday
20121104,2012-11-04,2012,4,11,4,Sunday
20120715,2012-07-15,2012,3,7,15,Sunday
20120714,2012-07-14,2012,3,7,14,Saturday
20120701,2012-07-01,2012,3,7,1,Sunday
20121001,2012-10-01,2012,4,10,1,Monday
20120703,2012-07-03,2012,3,7,3,Tuesday
20110917,2011-09-17,2011,3,9,17,Saturday
20120902,2012-09-02,2012,3,9,2,Sunday
20110628,2011-06-28,2011,2,6,28,Tuesday
20130119,2013-01-19,2013,1,1,19,Saturday
20120702,2012-07-02,2012,3,7,2,Monday
20120920,2012-09-20,2012,3,9,20,Thursday
20121103,2012-11-03,2012,4,11,3,Saturday
20120927,2012-09-27,2012,3,9,27,Thursday
20121020,2012-10-20,2012,4,10,20,Saturday
20160829,2016-08-29,2016,3,8,29,Monday
20121201,2012-12-01,2012,4,12,1,Saturday
20130510,2013-05-10,2013,2,5,10,Friday
20120929,2012-09-29,2012,3,9,29,Saturday
20120821,2012-08-21,2012,3,8,21,Tuesday
20130713,2013-07-13,2013,3,7,13,Saturday
20130105,2013-01-05,2013,1,1,5,Saturday
20121230,2012-12-30,2012,4,12,30,Sunday
20120908,2012-09-08,2012,3,9,8,Saturday
20141004,2014-10-04,2014,4,10,4,Saturday
20120719,2012-07-19,2012,3,7,19,Thursday
20130831,2013-08-31,2013,3,8,31,Saturday
20140309,2014-03-09,2014,1,3,9,Sunday
20130527,2013-05-27,2013,2,5,27,Monday
20130420,2013-04-20,2013,2,4,20,Saturday
20130615,2013-06-15,2013,2,6,15,Saturday
20130323,2013-03-23,2013,1,3,23,Saturday
20121228,2012-12-28,2012,4,12,28,Friday
20130427,2013-04-27,2013,2,4,27,Saturday
20130126,2013-01-26,2013,1,1,26,Saturday
20131026,2013-10-26,2013,4,10,26,Saturday
20130622,2013-06-22,2013,2,6,22,Saturday
20130526,2013-05-26,2013,2,5,26,Sunday
20130908,2013-09-08,2013,3,9,8,Sunday
20130511,2013-05-11,2013,2,5,11,Saturday
20130623,2013-06-23,2013,2,6,23,Sunday
20140412,2014-04-12,2014,2,4,12,Saturday
20120527,2012-05-27,2012,2,5,27,Sunday
20130217,2013-02-17,2013,1,2,17,Sunday
20140518,2014-05-18,2014,2,5,18,Sunday
20130720,2013-07-20,2013,3,7,20,Saturday
20130601,2013-06-01,2013,2,6,1,Saturday
20130804,2013-08-04,2013,3,8,4,Sunday
20130823,2013-08-23,2013,3,8,23,Friday
20131103,2013-11-03,2013,4,11,3,Sunday
20131013,2013-10-13,2013,4,10,13,Sunday
20130726,2013-07-26,2013,3,7,26,Friday
20130224,2013-02-24,2013,1,2,24,Sunday
20130721,2013-07-21,2013,3,7,21,Sunday
20140216,2014-02-16,2014,1,2,16,Sunday
20160828,2016-08-28,2016,3,8,28,Sunday
20140101,2014-01-01,2014,1,1,1,Wednesday
20140104,2014-01-04,2014,1,1,4,Saturday
20131214,2013-12-14,2013,4,12,14,Saturday
20140504,2014-05-04,2014,2,5,4,Sunday
20131228,2013-12-28,2013,4,12,28,Saturday
20131221,2013-12-21,2013,4,12,21,Saturday
20131205,2013-12-05,2013,4,12,5,Thursday
20140421,2014-04-21,2014,2,4,21,Monday
20131109,2013-11-09,2013,4,11,9,Saturday
20130429,2013-04-29,2013,2,4,29,Monday
20140426,2014-04-26,2014,2,4,26,Saturday
20140302,2014-03-02,2014,1,3,2,Sunday
20140223,2014-02-23,2014,1,2,23,Sunday
20140329,2014-03-29,2014,1,3,29,Saturday
20140209,2014-02-09,2014,1,2,9,Sunday
20140322,2014-03-22,2014,1,3,22,Saturday
20140927,2014-09-27,2014,3,9,27,Saturday
20140406,2014-04-06,2014,2,4,6,Sunday
20140604,2014-06-04,2014,2,6,4,Wednesday
20140507,2014-05-07,2014,2,5,7,Wednesday
20140315,2014-03-15,2014,1,3,15,Saturday
20140503,2014-05-03,2014,2,5,3,Saturday
20140831,2014-08-31,2014,3,8,31,Sunday
20170420,2017-04-20,2017,2,4,20,Thursday
20140817,2014-08-17,2014,3,8,17,Sunday
20130927,2013-09-27,2013,3,9,27,Friday
20150917,2015-09-17,2015,3,9,17,Thursday
20140526,2014-05-26,2014,2,5,26,Monday
20140711,2014-07-11,2014,3,7,11,Friday
20170325,2017-03-25,2017,1,3,25,Saturday
20140601,2014-06-01,2014,2,6,1,Sunday
20130706,2013-07-06,2013,3,7,6,Saturday
20150516,2015-05-16,2015,2,5,16,Saturday
20140825,2014-08-25,2014,3,8,25,Monday
20140802,2014-08-02,2014,3,8,2,Saturday
20130930,2013-09-30,2013,3,9,30,Monday
20130817,2013-08-17,2013,3,8,17,Saturday
20140929,2014-09-29,2014,3,9,29,Monday
20140830,2014-08-30,2014,3,8,30,Saturday
20140607,2014-06-07,2014,2,6,7,Saturday
20150426,2015-04-26,2015,2,4,26,Sunday
20140706,2014-07-06,2014,3,7,6,Sunday
20140824,2014-08-24,2014,3,8,24,Sunday
20141221,2014-12-21,2014,4,12,21,Sunday
20161126,2016-11-26,2016,4,11,26,Saturday
20131107,2013-11-07,2013,4,11,7,Thursday
20150101,2015-01-01,2015,1,1,1,Thursday
20141216,2014-12-16,2014,4,12,16,Tuesday
20150104,2015-01-04,2015,1,1,4,Sunday
20150110,2015-01-10,2015,1,1,10,Saturday
20150214,2015-02-14,2015,1,2,14,Saturday
20150301,2015-03-01,2015,1,3,1,Sunday
20150803,2015-08-03,2015,3,8,3,Monday
20151018,2015-10-18,2015,4,10,18,Sunday
20150215,2015-02-15,2015,1,2,15,Sunday
20150504,2015-05-04,2015,2,5,4,Monday
20150509,2015-05-09,2015,2,5,9,Saturday
20151031,2015-10-31,2015,4,10,31,Saturday
20150420,2015-04-20,2015,2,4,20,Monday
20150228,2015-02-28,2015,1,2,28,Saturday
20150403,2015-04-03,2015,2,4,3,Friday
20150524,2015-05-24,2015,2,5,24,Sunday
20150621,2015-06-21,2015,2,6,21,Sunday
20150111,2015-01-11,2015,1,1,11,Sunday
20150614,2015-06-14,2015,2,6,14,Sunday
20151102,2015-11-02,2015,4,11,2,Monday
20151207,2015-12-07,2015,4,12,7,Monday
20150608,2015-06-08,2015,2,6,8,Monday
20150818,2015-08-18,2015,3,8,18,Tuesday
20151017,2015-10-17,2015,4,10,17,Saturday
20160206,2016-02-06,2016,1,2,6,Saturday
20170327,2017-03-27,2017,1,3,27,Monday
20161122,2016-11-22,2016,4,11,22,Tuesday
20160514,2016-05-14,2016,2,5,14,Saturday
20160329,2016-03-29,2016,1,3,29,Tuesday
20151010,2015-10-10,2015,4,10,10,Saturday
20151216,2015-12-16,2015,4,12,16,Wednesday
20150118,2015-01-18,2015,1,1,18,Sunday
20151123,2015-11-23,2015,4,11,23,Monday
20160620,2016-06-20,2016,2,6,20,Monday
20150712,2015-07-12,2015,3,7,12,Sunday
20170413,2017-04-13,2017,2,4,13,Thursday
20151212,2015-12-12,2015,4,12,12,Saturday
20160222,2016-02-22,2016,1,2,22,Monday
20160123,2016-01-23,2016,1,1,23,Saturday
20150630,2015-06-30,2015,2,6,30,Tuesday
20170329,2017-03-29,2017,1,3,29,Wednesday
20160208,2016-02-08,2016,1,2,8,Monday
20160909,2016-09-09,2016,3,9,9,Friday
20160827,2016-08-27,2016,3,8,27,Saturday
20170212,2017-02-12,2017,1,2,12,Sunday
20170622,2017-06-22,2017,2,6,22,Thursday
20160101,2016-01-01,2016,1,1,1,Friday
20151126,2015-11-26,2015,4,11,26,Thursday
20151201,2015-12-01,2015,4,12,1,Tuesday
20160817,2016-08-17,2016,3,8,17,Wednesday
20161117,2016-11-17,2016,4,11,17,Thursday
20160910,2016-09-10,2016,3,9,10,Saturday
20160319,2016-03-19,2016,1,3,19,Saturday
20160604,2016-06-04,2016,2,6,4,Saturday
20151121,2015-11-21,2015,4,11,21,Saturday
20161218,2016-12-18,2016,4,12,18,Sunday
20170219,2017-02-19,2017,1,2,19,Sunday
20160821,2016-08-21,2016,3,8,21,Sunday
20160825,2016-08-25,2016,3,8,25,Thursday
20160803,2016-08-03,2016,3,8,3,Wednesday
20160805,2016-08-05,2016,3,8,5,Friday
20160720,2016-07-20,2016,3,7,20,Wednesday
20161029,2016-10-29,2016,4,10,29,Saturday
20170206,2017-02-06,2017,1,2,6,Monday
20160430,2016-04-30,2016,2,4,30,Saturday
20160324,2016-03-24,2016,1,3,24,Thursday
20170423,2017-04-23,2017,2,4,23,Sunday
20161028,2016-10-28,2016,4,10,28,Friday
20161219,2016-12-19,2016,4,12,19,Monday
20160612,2016-06-12,2016,2,6,12,Sunday
20161031,2016-10-31,2016,4,10,31,Monday
20161106,2016-11-06,2016,4,11,6,Sunday
20161112,2016-11-12,2016,4,11,12,Saturday
20170407,2017-04-07,2017,2,4,7,Friday
20161124,2016-11-24,2016,4,11,24,Thursday
20160902,2016-09-02,2016,3,9,2,Friday
20170703,2017-07-03,2017,3,7,3,Monday
20161118,2016-11-18,2016,4,11,18,Friday
20170222,2017-02-22,2017,1,2,22,Wednesday
20160822,2016-08-22,2016,3,8,22,Monday
20170223,2017-02-23,2017,1,2,23,Thursday
20161123,2016-11-23,2016,4,11,23,Wednesday
20170225,2017-02-25,2017,1,2,25,Saturday
20161208,2016-12-08,2016,4,12,8,Thursday
20161204,2016-12-04,2016,4,12,4,Sunday
20161206,2016-12-06,2016,4,12,6,Tuesday
20170121,2017-01-21,2017,1,1,21,Saturday
20170331,2017-03-31,2017,1,3,31,Friday
20170217,2017-02-17,2017,1,2,17,Friday
20170602,2017-06-02,2017,2,6,2,Friday
20170609,2017-06-09,2017,2,6,9,Friday
20170430,2017-04-30,2017,2,4,30,Sunday
20160806,2016-08-06,2016,3,8,6,Saturday
20170529,2017-05-29,2017,2,5,29,Monday
20170627,2017-06-27,2017,2,6,27,Tuesday
20170204,2017-02-04,2017,1,2,4,Saturday
20170520,2017-05-20,2017,2,5,20,Saturday
19970124,1997-01-24,1997,1,1,24,Friday
19970126,1997-01-26,1997,1,1,26,Sunday
20020211,2002-02-11,2002,1,2,11,Monday
20011117,2001-11-17,2001,4,11,17,Saturday
20001027,2000-10-27,2000,4,10,27,Friday
20020415,2002-04-15,2002,2,4,15,Monday
20100718,2010-07-18,2010,3,7,18,Sunday
20100918,2010-09-18,2010,3,9,18,Saturday
20100719,2010-07-19,2010,3,7,19,Monday
19960703,1996-07-03,1996,3,7,3,Wednesday
19970225,1997-02-25,1997,1,2,25,Tuesday
19961018,1996-10-18,1996,4,10,18,Friday
20170920,2017-09-20,2017,3,9,20,Wednesday
20100330,2010-03-30,2010,1,3,30,Tuesday
20050813,2005-08-13,2005,3,8,13,Saturday
20050812,2005-08-12,2005,3,8,12,Friday
20051027,2005-10-27,2005,4,10,27,Thursday
20131201,2013-12-01,2013,4,12,1,Sunday
20090330,2009-03-30,2009,1,3,30,Monday
20161107,2016-11-07,2016,4,11,7,Monday
20080622,2008-06-22,2008,2,6,22,Sunday
20060127,2006-01-27,2006,1,1,27,Friday
20050816,2005-08-16,2005,3,8,16,Tuesday
20131111,2013-11-11,2013,4,11,11,Monday
20100218,2010-02-18,2010,1,2,18,Thursday
20090127,2009-01-27,2009,1,1,27,Tuesday
20131108,2013-11-08,2013,4,11,8,Friday
20141029,2014-10-29,2014,4,10,29,Wednesday
20050902,2005-09-02,2005,3,9,2,Friday
20051012,2005-10-12,2005,4,10,12,Wednesday
20140818,2014-08-18,2014,3,8,18,Monday
20060921,2006-09-21,2006,3,9,21,Thursday
20120114,2012-01-14,2012,1,1,14,Saturday
20170123,2017-01-23,2017,1,1,23,Monday
20131229,2013-12-29,2013,4,12,29,Sunday
20100222,2010-02-22,2010,1,2,22,Monday
20160119,2016-01-19,2016,1,1,19,Tuesday
20160819,2016-08-19,2016,3,8,19,Friday
20131009,2013-10-09,2013,4,10,9,Wednesday
20110803,2011-08-03,2011,3,8,3,Wednesday
20111104,2011-11-04,2011,4,11,4,Friday
20130902,2013-09-02,2013,3,9,2,Monday
20140828,2014-08-28,2014,3,8,28,Thursday
20170116,2017-01-16,2017,1,1,16,Monday
20170227,2017-02-27,2017,1,2,27,Monday
20170704,2017-07-04,2017,3,7,4,Tuesday
20060419,2006-04-19,2006,2,4,19,Wednesday
20101018,2010-10-18,2010,4,10,18,Monday
20100603,2010-06-03,2010,2,6,3,Thursday
20120103,2012-01-03,2012,1,1,3,Tuesday
20101012,2010-10-12,2010,4,10,12,Tuesday
20110123,2011-01-23,2011,1,1,23,Sunday
20101011,2010-10-11,2010,4,10,11,Monday
20100919,2010-09-19,2010,3,9,19,Sunday
20000601,2000-06-01,2000,2,6,1,Thursday
19990222,1999-02-22,1999,1,2,22,Monday
19960506,1996-05-06,1996,2,5,6,Monday
19961128,1996-11-28,1996,4,11,28,Thursday
19961130,1996-11-30,1996,4,11,30,Saturday
19961206,1996-12-06,1996,4,12,6,Friday
20170605,2017-06-05,2017,2,6,5,Monday
20030305,2003-03-05,2003,1,3,5,Wednesday
20030515,2003-05-15,2003,2,5,15,Thursday
20030307,2003-03-07,2003,1,3,7,Friday
20050708,2005-07-08,2005,3,7,8,Friday
20050620,2005-06-20,2005,2,6,20,Monday
20061208,2006-12-08,2006,4,12,8,Friday
20040709,2004-07-09,2004,3,7,9,Friday
20051017,2005-10-17,2005,4,10,17,Monday
20020228,2002-02-28,2002,1,2,28,Thursday
20030326,2003-03-26,2003,1,3,26,Wednesday
20040413,2004-04-13,2004,2,4,13,Tuesday
20060113,2006-01-13,2006,1,1,13,Friday
20010711,2001-07-11,2001,3,7,11,Wednesday
20070609,2007-06-09,2007,2,6,9,Saturday
20040503,2004-05-03,2004,2,5,3,Monday
20001125,2000-11-25,2000,4,11,25,Saturday
20040726,2004-07-26,2004,3,7,26,Monday
20030520,2003-05-20,2003,2,5,20,Tuesday
20030812,2003-08-12,2003,3,8,12,Tuesday
20030313,2003-03-13,2003,1,3,13,Thursday
20031107,2003-11-07,2003,4,11,7,Friday
20050107,2005-01-07,2005,1,1,7,Friday
20011012,2001-10-12,2001,4,10,12,Friday
20010224,2001-02-24,2001,1,2,24,Saturday
20050516,2005-05-16,2005,2,5,16,Monday
20020210,2002-02-10,2002,1,2,10,Sunday
20010429,2001-04-29,2001,2,4,29,Sunday
20030509,2003-05-09,2003,2,5,9,Friday
20040217,2004-02-17,2004,1,2,17,Tuesday
20040120,2004-01-20,2004,1,1,20,Tuesday
20030612,2003-06-12,2003,2,6,12,Thursday
20050316,2005-03-16,2005,1,3,16,Wednesday
20060117,2006-01-17,2006,1,1,17,Tuesday
20040614,2004-06-14,2004,2,6,14,Monday
20060402,2006-04-02,2006,2,4,2,Sunday
20060215,2006-02-15,2006,1,2,15,Wednesday
20051102,2005-11-02,2005,4,11,2,Wednesday
20030804,2003-08-04,2003,3,8,4,Monday
20050930,2005-09-30,2005,3,9,30,Friday
20040129,2004-01-29,2004,1,1,29,Thursday
20041018,2004-10-18,2004,4,10,18,Monday
20060320,2006-03-20,2006,1,3,20,Monday
20050301,2005-03-01,2005,1,3,1,Tuesday
20050222,2005-02-22,2005,1,2,22,Tuesday
20020305,2002-03-05,2002,1,3,5,Tuesday
20050502,2005-05-02,2005,2,5,2,Monday
20060330,2006-03-30,2006,1,3,30,Thursday
20041116,2004-11-16,2004,4,11,16,Tuesday
20040810,2004-08-10,2004,3,8,10,Tuesday
20050321,2005-03-21,2005,1,3,21,Monday
20040409,2004-04-09,2004,2,4,9,Friday
20040426,2004-04-26,2004,2,4,26,Monday
20040830,2004-08-30,2004,3,8,30,Monday
20040719,2004-07-19,2004,3,7,19,Monday
20040301,2004-03-01,2004,1,3,1,Monday
20051229,2005-12-29,2005,4,12,29,Thursday
20040817,2004-08-17,2004,3,8,17,Tuesday
20040819,2004-08-19,2004,3,8,19,Thursday
20050815,2005-08-15,2005,3,8,15,Monday
20030813,2003-08-13,2003,3,8,13,Wednesday
20050220,2005-02-20,2005,1,2,20,Sunday
20030626,2003-06-26,2003,2,6,26,Thursday
20050726,2005-07-26,2005,3,7,26,Tuesday
20010503,2001-05-03,2001,2,5,3,Thursday
20051119,2005-11-19,2005,4,11,19,Saturday
20051116,2005-11-16,2005,4,11,16,Wednesday
20041215,2004-12-15,2004,4,12,15,Wednesday
20030619,2003-06-19,2003,2,6,19,Thursday
20060214,2006-02-14,2006,1,2,14,Tuesday
20011010,2001-10-10,2001,4,10,10,Wednesday
20050418,2005-04-18,2005,2,4,18,Monday
20011202,2001-12-02,2001,4,12,2,Sunday
20050901,2005-09-01,2005,3,9,1,Thursday
20050518,2005-05-18,2005,2,5,18,Wednesday
20041001,2004-10-01,2004,4,10,1,Friday
20041103,2004-11-03,2004,4,11,3,Wednesday
20030909,2003-09-09,2003,3,9,9,Tuesday
20060223,2006-02-23,2006,1,2,23,Thursday
20030422,2003-04-22,2003,2,4,22,Tuesday
20030409,2003-04-09,2003,2,4,9,Wednesday
20050201,2005-02-01,2005,1,2,1,Tuesday
20040823,2004-08-23,2004,3,8,23,Monday
20050328,2005-03-28,2005,1,3,28,Monday
20060528,2006-05-28,2006,2,5,28,Sunday
20030806,2003-08-06,2003,3,8,6,Wednesday
20040308,2004-03-08,2004,1,3,8,Monday
20050605,2005-06-05,2005,2,6,5,Sunday
20040419,2004-04-19,2004,2,4,19,Monday
20060312,2006-03-12,2006,1,3,12,Sunday
20050510,2005-05-10,2005,2,5,10,Tuesday
20060108,2006-01-08,2006,1,1,8,Sunday
20030504,2003-05-04,2003,2,5,4,Sunday
20050927,2005-09-27,2005,3,9,27,Tuesday
20060222,2006-02-22,2006,1,2,22,Wednesday
20041203,2004-12-03,2004,4,12,3,Friday
20050428,2005-04-28,2005,2,4,28,Thursday
20051117,2005-11-17,2005,4,11,17,Thursday
20041115,2004-11-15,2004,4,11,15,Monday
20030913,2003-09-13,2003,3,9,13,Saturday
20050124,2005-01-24,2005,1,1,24,Monday
20050817,2005-08-17,2005,3,8,17,Wednesday
20040112,2004-01-12,2004,1,1,12,Monday
20040826,2004-08-26,2004,3,8,26,Thursday
20030407,2003-04-07,2003,2,4,7,Monday
20030724,2003-07-24,2003,3,7,24,Thursday
20030328,2003-03-28,2003,1,3,28,Friday
20041222,2004-12-22,2004,4,12,22,Wednesday
20030919,2003-09-19,2003,3,9,19,Friday
20030825,2003-08-25,2003,3,8,25,Monday
20040323,2004-03-23,2004,1,3,23,Tuesday
20030828,2003-08-28,2003,3,8,28,Thursday
20050825,2005-08-25,2005,3,8,25,Thursday
20030321,2003-03-21,2003,1,3,21,Friday
20030723,2003-07-23,2003,3,7,23,Wednesday
20040607,2004-06-07,2004,2,6,7,Monday
20030530,2003-05-30,2003,2,5,30,Friday
20030801,2003-08-01,2003,3,8,1,Friday
20031006,2003-10-06,2003,4,10,6,Monday
20030502,2003-05-02,2003,2,5,2,Friday
20030429,2003-04-29,2003,2,4,29,Tuesday
20031112,2003-11-12,2003,4,11,12,Wednesday
20040116,2004-01-16,2004,1,1,16,Friday
20031210,2003-12-10,2003,4,12,10,Wednesday
20040707,2004-07-07,2004,3,7,7,Wednesday
20040107,2004-01-07,2004,1,1,7,Wednesday
20040205,2004-02-05,2004,1,2,5,Thursday
20030929,2003-09-29,2003,3,9,29,Monday
20050617,2005-06-17,2005,2,6,17,Friday
20040408,2004-04-08,2004,2,4,8,Thursday
20041117,2004-11-17,2004,4,11,17,Wednesday
20040715,2004-07-15,2004,3,7,15,Thursday
20040623,2004-06-23,2004,2,6,23,Wednesday
20041108,2004-11-08,2004,4,11,8,Monday
20041120,2004-11-20,2004,4,11,20,Saturday
20040729,2004-07-29,2004,3,7,29,Thursday
20060123,2006-01-23,2006,1,1,23,Monday
20040507,2004-05-07,2004,2,5,7,Friday
20040604,2004-06-04,2004,2,6,4,Friday
20040630,2004-06-30,2004,2,6,30,Wednesday
20041223,2004-12-23,2004,4,12,23,Thursday
20040909,2004-09-09,2004,3,9,9,Thursday
20050811,2005-08-11,2005,3,8,11,Thursday
20040504,2004-05-04,2004,2,5,4,Tuesday
20050914,2005-09-14,2005,3,9,14,Wednesday
20050627,2005-06-27,2005,2,6,27,Monday
20060404,2006-04-04,2006,2,4,4,Tuesday
20040512,2004-05-12,2004,2,5,12,Wednesday
20040518,2004-05-18,2004,2,5,18,Tuesday
20051108,2005-11-08,2005,4,11,8,Tuesday
20041104,2004-11-04,2004,4,11,4,Thursday
20050706,2005-07-06,2005,3,7,6,Wednesday
20050408,2005-04-08,2005,2,4,8,Friday
20050610,2005-06-10,2005,2,6,10,Friday
20060309,2006-03-09,2006,1,3,9,Thursday
20050225,2005-02-25,2005,1,2,25,Friday
20070524,2007-05-24,2007,2,5,24,Thursday
20060120,2006-01-20,2006,1,1,20,Friday
20060211,2006-02-11,2006,1,2,11,Saturday
20060216,2006-02-16,2006,1,2,16,Thursday
20060411,2006-04-11,2006,2,4,11,Tuesday
20060102,2006-01-02,2006,1,1,2,Monday
20060530,2006-05-30,2006,2,5,30,Tuesday
20170621,2017-06-21,2017,2,6,21,Wednesday
19960617,1996-06-17,1996,2,6,17,Monday
20090423,2009-04-23,2009,2,4,23,Thursday
20080123,2008-01-23,2008,1,1,23,Wednesday
20100329,2010-03-29,2010,1,3,29,Monday
20090621,2009-06-21,2009,2,6,21,Sunday
20090119,2009-01-19,2009,1,1,19,Monday
20080222,2008-02-22,2008,1,2,22,Friday
20100529,2010-05-29,2010,2,5,29,Saturday
20080721,2008-07-21,2008,3,7,21,Monday
20100709,2010-07-09,2010,3,7,9,Friday
20090413,2009-04-13,2009,2,4,13,Monday
20090630,2009-06-30,2009,2,6,30,Tuesday
20081208,2008-12-08,2008,4,12,8,Monday
20080317,2008-03-17,2008,1,3,17,Monday
20090908,2009-09-08,2009,3,9,8,Tuesday
20080525,2008-05-25,2008,2,5,25,Sunday
20081116,2008-11-16,2008,4,11,16,Sunday
20080513,2008-05-13,2008,2,5,13,Tuesday
20090817,2009-08-17,2009,3,8,17,Monday
20090412,2009-04-12,2009,2,4,12,Sunday
20090421,2009-04-21,2009,2,4,21,Tuesday
20090914,2009-09-14,2009,3,9,14,Monday
20090527,2009-05-27,2009,2,5,27,Wednesday
20090609,2009-06-09,2009,2,6,9,Tuesday
20100724,2010-07-24,2010,3,7,24,Saturday
20091020,2009-10-20,2009,4,10,20,Tuesday
20100704,2010-07-04,2010,3,7,4,Sunday
20100731,2010-07-31,2010,3,7,31,Saturday
20100827,2010-08-27,2010,3,8,27,Friday
20101230,2010-12-30,2010,4,12,30,Thursday
20021208,2002-12-08,2002,4,12,8,Sunday
19980114,1998-01-14,1998,1,1,14,Wednesday
20120123,2012-01-23,2012,1,1,23,Monday
20070503,2007-05-03,2007,2,5,3,Thursday
20080301,2008-03-01,2008,1,3,1,Saturday
20080229,2008-02-29,2008,1,2,29,Friday
20101208,2010-12-08,2010,4,12,8,Wednesday
20070505,2007-05-05,2007,2,5,5,Saturday
20100701,2010-07-01,2010,3,7,1,Thursday
20110722,2011-07-22,2011,3,7,22,Friday
20110115,2011-01-15,2011,1,1,15,Saturday
20090414,2009-04-14,2009,2,4,14,Tuesday
20130808,2013-08-08,2013,3,8,8,Thursday
20090124,2009-01-24,2009,1,1,24,Saturday
20100425,2010-04-25,2010,2,4,25,Sunday
20081214,2008-12-14,2008,4,12,14,Sunday
20100116,2010-01-16,2010,1,1,16,Saturday
20110529,2011-05-29,2011,2,5,29,Sunday
20090705,2009-07-05,2009,3,7,5,Sunday
20070606,2007-06-06,2007,2,6,6,Wednesday
20100428,2010-04-28,2010,2,4,28,Wednesday
20070805,2007-08-05,2007,3,8,5,Sunday
20080706,2008-07-06,2008,3,7,6,Sunday
20080907,2008-09-07,2008,3,9,7,Sunday
20081004,2008-10-04,2008,4,10,4,Saturday
20090204,2009-02-04,2009,1,2,4,Wednesday
20090503,2009-05-03,2009,2,5,3,Sunday
20090704,2009-07-04,2009,3,7,4,Saturday
20100626,2010-06-26,2010,2,6,26,Saturday
20100522,2010-05-22,2010,2,5,22,Saturday
20100419,2010-04-19,2010,2,4,19,Monday
20120305,2012-03-05,2012,1,3,5,Monday
20101114,2010-11-14,2010,4,11,14,Sunday
20141116,2014-11-16,2014,4,11,16,Sunday
20120722,2012-07-22,2012,3,7,22,Sunday
20120726,2012-07-26,2012,3,7,26,Thursday
20150410,2015-04-10,2015,2,4,10,Friday
20150418,2015-04-18,2015,2,4,18,Saturday
20131130,2013-11-30,2013,4,11,30,Saturday
20120416,2012-04-16,2012,2,4,16,Monday
20120411,2012-04-11,2012,2,4,11,Wednesday
20120405,2012-04-05,2012,2,4,5,Thursday
20120401,2012-04-01,2012,2,4,1,Sunday
20120501,2012-05-01,2012,2,5,1,Tuesday
20120427,2012-04-27,2012,2,4,27,Friday
20120710,2012-07-10,2012,3,7,10,Tuesday
20111220,2011-12-20,2011,4,12,20,Tuesday
20120420,2012-04-20,2012,2,4,20,Friday
20120202,2012-02-02,2012,1,2,2,Thursday
20111221,2011-12-21,2011,4,12,21,Wednesday
20180518,2018-05-18,2018,2,5,18,Friday
20180405,2018-04-05,2018,2,4,5,Thursday
20180710,2018-07-10,2018,3,7,10,Tuesday
20180422,2018-04-22,2018,2,4,22,Sunday
20180519,2018-05-19,2018,2,5,19,Saturday
19970518,1997-05-18,1997,2,5,18,Sunday
20010927,2001-09-27,2001,3,9,27,Thursday
